index,Unassigned;__;__;__;__;__;__,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;__,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__uncultured_bacterium,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Lawsonella;s__uncultured_bacterium,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;__,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__uncultured_bacterium,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__uncultured_bacterium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__uncultured_bacterium,d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;__,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum;__,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum;s__uncultured_bacterium,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;__,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__uncultured_bacterium,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured;__,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;__;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus_Arthromitus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_xylanophilum_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcaceae;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group;s__uncultured_bacterium,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__uncultured_bacterium,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas;s__uncultured_bacterium,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__uncultured_bacterium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Rodentibacter;__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_aeruginosa,d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;__,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__uncultured;__,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__uncultured_bacterium,d__Eukaryota;p__Parabasalia;__;__;__;__;__,MouseModel,MouseID,Cancer,SmokeExp,AntibioticExp,TumorImp,Study
P731ABX1-S148,2192.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12463.0,0.0,0.0,15.0,4.0,WT,Pan-ABX1,Pancreatic,No,Yes,Post,Abx-Pancreatic
P731ABX2-S149,1182.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,97.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22913.0,15.0,0.0,0.0,0.0,WT,Pan-ABX2,Pancreatic,No,Yes,Post,Abx-Pancreatic
P731ABX3-S150,1295.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,39.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13465.0,0.0,0.0,16.0,0.0,WT,Pan-ABX3,Pancreatic,No,Yes,Post,Abx-Pancreatic
P731ABX4-S151,3450.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17794.0,0.0,0.0,0.0,0.0,WT,Pan-ABX4,Pancreatic,No,Yes,Post,Abx-Pancreatic
P731ABX5-S152,2261.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,130.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25395.0,7.0,0.0,0.0,0.0,WT,Pan-ABX5,Pancreatic,No,Yes,Post,Abx-Pancreatic
P731ABX6-S153,2278.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,209.0,0.0,0.0,0.0,2.0,0.0,0.0,87.0,10.0,0.0,0.0,0.0,765.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,0.0,137.0,0.0,111.0,0.0,0.0,22.0,0.0,0.0,0.0,7.0,52.0,0.0,21.0,0.0,0.0,234.0,0.0,0.0,0.0,28.0,0.0,0.0,11.0,0.0,129.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14061.0,9.0,9.0,36.0,130.0,WT,Pan-ABX6,Pancreatic,No,Yes,Post,Abx-Pancreatic
P731ABX8-S155,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,0.0,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,326.0,0.0,1007.0,0.0,0.0,135.0,32.0,52.0,0.0,0.0,0.0,48.0,34.0,0.0,14.0,49.0,0.0,923.0,7.0,4.0,0.0,106.0,0.0,0.0,109.0,0.0,128.0,20.0,0.0,0.0,102.0,44.0,24.0,0.0,85.0,16.0,37.0,29.0,0.0,32.0,5.0,29.0,14.0,0.0,0.0,26.0,0.0,51.0,0.0,0.0,0.0,1192.0,0.0,0.0,1226.0,0.0,WT,Pan-ABX8,Pancreatic,No,Yes,Post,Abx-Pancreatic
P731CT1-S131,61.0,2017.0,0.0,0.0,0.0,0.0,80.0,79.0,1658.0,388.0,1240.0,6.0,17.0,5.0,1498.0,13.0,13.0,3584.0,457.0,340.0,32.0,103.0,5693.0,4.0,109.0,0.0,7.0,0.0,31.0,0.0,33.0,0.0,151.0,0.0,28.0,0.0,17.0,7909.0,27.0,565.0,12.0,71.0,559.0,130.0,0.0,64.0,206.0,240.0,0.0,33.0,0.0,49.0,1133.0,146.0,21.0,0.0,642.0,0.0,0.0,245.0,67.0,1718.0,10.0,0.0,0.0,42.0,34.0,33.0,9.0,100.0,133.0,47.0,4.0,0.0,67.0,0.0,0.0,109.0,13.0,0.0,0.0,20.0,290.0,0.0,128.0,0.0,6.0,308.0,31.0,0.0,377.0,WT,Pan-CT1,Pancreatic,No,No,Post,Abx-Pancreatic
P731CT2-S132,39.0,729.0,0.0,0.0,0.0,0.0,50.0,32.0,1025.0,493.0,1086.0,64.0,392.0,6.0,2311.0,30.0,0.0,2713.0,292.0,200.0,30.0,127.0,7545.0,49.0,3970.0,84.0,0.0,26.0,292.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,7.0,1525.0,6.0,64.0,130.0,70.0,357.0,55.0,0.0,142.0,180.0,547.0,5.0,37.0,0.0,101.0,2452.0,2152.0,0.0,0.0,1101.0,34.0,0.0,277.0,27.0,2002.0,0.0,0.0,61.0,109.0,95.0,122.0,0.0,74.0,413.0,171.0,0.0,0.0,100.0,0.0,0.0,647.0,35.0,19.0,0.0,0.0,206.0,0.0,9.0,0.0,0.0,14.0,1300.0,0.0,5132.0,WT,Pan-CT2,Pancreatic,No,No,Post,Abx-Pancreatic
P731CT3-S133,0.0,567.0,0.0,0.0,0.0,0.0,98.0,649.0,3858.0,749.0,3028.0,52.0,549.0,48.0,2634.0,76.0,49.0,1523.0,440.0,344.0,238.0,744.0,3170.0,19.0,1128.0,137.0,9.0,73.0,1005.0,0.0,83.0,45.0,31.0,0.0,39.0,0.0,0.0,2373.0,0.0,7.0,0.0,0.0,0.0,334.0,0.0,53.0,20.0,340.0,0.0,6.0,0.0,119.0,2222.0,0.0,53.0,20.0,1120.0,50.0,0.0,352.0,314.0,664.0,0.0,28.0,57.0,267.0,209.0,293.0,0.0,153.0,113.0,303.0,0.0,56.0,150.0,31.0,0.0,340.0,33.0,43.0,38.0,0.0,48.0,0.0,112.0,0.0,0.0,96.0,51.0,0.0,591.0,WT,Pan-CT3,Pancreatic,No,No,Post,Abx-Pancreatic
P731CT4-S134,0.0,504.0,0.0,0.0,0.0,0.0,74.0,1280.0,3738.0,591.0,2102.0,100.0,327.0,27.0,1603.0,39.0,29.0,1803.0,576.0,277.0,228.0,1195.0,4699.0,41.0,606.0,103.0,0.0,57.0,1096.0,0.0,5.0,0.0,6.0,0.0,12.0,0.0,23.0,1950.0,0.0,50.0,0.0,0.0,38.0,90.0,0.0,0.0,942.0,511.0,0.0,56.0,0.0,182.0,943.0,2797.0,10.0,0.0,158.0,46.0,0.0,0.0,316.0,1768.0,0.0,78.0,0.0,288.0,171.0,193.0,0.0,115.0,239.0,310.0,10.0,0.0,27.0,7.0,0.0,468.0,38.0,9.0,0.0,0.0,39.0,0.0,127.0,0.0,0.0,196.0,63.0,0.0,713.0,WT,Pan-CT4,Pancreatic,No,No,Post,Abx-Pancreatic
P731CT5-S135,0.0,291.0,0.0,0.0,0.0,0.0,17.0,181.0,843.0,664.0,1987.0,169.0,96.0,0.0,917.0,57.0,0.0,2167.0,410.0,64.0,44.0,141.0,9883.0,69.0,3768.0,160.0,0.0,50.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1779.0,0.0,10.0,0.0,0.0,499.0,129.0,0.0,50.0,199.0,834.0,0.0,92.0,0.0,163.0,3035.0,0.0,8.0,0.0,621.0,27.0,0.0,252.0,36.0,1862.0,0.0,93.0,40.0,186.0,105.0,119.0,37.0,204.0,238.0,301.0,0.0,7.0,189.0,0.0,0.0,707.0,7.0,11.0,0.0,61.0,39.0,0.0,24.0,0.0,0.0,14.0,815.0,0.0,3014.0,WT,Pan-CT5,Pancreatic,No,No,Post,Abx-Pancreatic
P731CT6-S136,52.0,1537.0,0.0,0.0,0.0,0.0,116.0,1028.0,3944.0,615.0,2518.0,80.0,708.0,79.0,2775.0,112.0,65.0,2266.0,458.0,308.0,171.0,879.0,4438.0,5.0,910.0,44.0,0.0,20.0,362.0,0.0,0.0,0.0,20.0,0.0,21.0,0.0,54.0,595.0,10.0,30.0,0.0,30.0,53.0,337.0,0.0,0.0,58.0,676.0,0.0,86.0,0.0,103.0,1633.0,2489.0,19.0,0.0,441.0,28.0,0.0,0.0,110.0,1746.0,0.0,10.0,37.0,428.0,136.0,509.0,0.0,45.0,355.0,461.0,0.0,31.0,98.0,21.0,0.0,215.0,14.0,0.0,8.0,0.0,404.0,190.0,67.0,6.0,0.0,11.0,208.0,0.0,2073.0,WT,Pan-CT6,Pancreatic,No,No,Post,Abx-Pancreatic
P731CT7-S137,46.0,931.0,0.0,0.0,0.0,0.0,114.0,1872.0,3017.0,620.0,1748.0,41.0,396.0,28.0,1914.0,75.0,82.0,1960.0,290.0,431.0,222.0,723.0,4201.0,18.0,463.0,74.0,0.0,31.0,577.0,0.0,0.0,59.0,0.0,38.0,12.0,4.0,42.0,2210.0,12.0,67.0,0.0,141.0,98.0,1169.0,0.0,55.0,215.0,1090.0,0.0,87.0,0.0,104.0,2301.0,2949.0,19.0,9.0,644.0,0.0,0.0,42.0,384.0,1913.0,0.0,26.0,30.0,312.0,169.0,151.0,37.0,191.0,305.0,492.0,35.0,0.0,118.0,5.0,0.0,227.0,29.0,22.0,10.0,0.0,109.0,0.0,15.0,0.0,0.0,275.0,90.0,0.0,1331.0,WT,Pan-CT7,Pancreatic,No,No,Post,Abx-Pancreatic
P731SA1-S156,168.0,506.0,0.0,0.0,0.0,0.0,22.0,0.0,1585.0,0.0,4986.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,154.0,234.0,15.0,1549.0,0.0,0.0,813.0,300.0,359.0,0.0,0.0,0.0,187.0,48.0,28.0,28.0,89.0,30.0,2773.0,106.0,14.0,0.0,186.0,0.0,0.0,101.0,0.0,595.0,41.0,0.0,25.0,493.0,97.0,136.0,0.0,334.0,18.0,161.0,10.0,0.0,86.0,31.0,0.0,27.0,11.0,0.0,6.0,0.0,101.0,0.0,16.0,0.0,2566.0,0.0,0.0,1851.0,0.0,WT,Pan-SA1,Pancreatic,Yes,Yes,Post,Abx-Pancreatic
